iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
1592,170.6,13249,1.49,0.37,0.03254,0.00048,-0.00442,-1.04656,0.01144,8e-05,0.26427,,,,,,,,,,,,,,,,,,,,,0
1593,172.3,14620,1.33,0.35,0.03045,0.06173,-0.00468,-1.05577,0.01574,5e-05,0.26423,0.18586,0.08576,-0.00781,-0.00694,-0.00667,-0.00379,-0.0084,-0.00286,-0.00808,-0.00387,-0.00818,-0.00034,0.0363,-0.0096,0.06984,-0.00435,-0.01043,0.0,-0.2,4.84,0
1594,174.0,14584,1.32,0.36,0.0269,0.067,-0.00797,-1.05058,0.01522,8e-05,0.26444,,,,,,,,,,,,,,,,,,,,,0
1595,175.8,13387,1.47,0.36,0.02755,0.01088,-0.00558,-1.04042,0.01525,2e-05,0.26458,0.59618,0.27952,-0.01333,-0.01369,-0.00917,-0.00206,-0.01861,-0.00156,-0.01736,-0.00968,-0.01965,-0.00189,0.10231,-0.0169,0.21973,-0.01522,-0.011,-0.02041,-0.09273,13.64103,0
1596,177.5,14401,1.36,0.35,0.0303,0.00774,-0.00525,-1.03492,0.01065,8e-05,0.26474,0.80619,0.37879,-0.01952,-0.0186,-0.01133,-0.00209,-0.02444,-0.0016,-0.02509,-0.01391,-0.02645,-0.00235,0.1379,-0.02022,0.29927,-0.02081,-0.01358,-0.01765,-0.04815,18.38685,0
1597,179.4,13400,1.44,0.4,0.03101,0.00072,-0.00681,-1.02767,0.01441,0.00017,0.26472,0.77071,0.36113,-0.01672,-0.01679,-0.01039,-0.00145,-0.02482,-0.00223,-0.02565,-0.01319,-0.02604,-0.00198,0.13291,-0.02044,0.28733,-0.01639,-0.01718,-0.02621,-0.03846,17.72154,0
1598,181.3,12715,1.55,0.38,0.03209,0.00082,-0.00478,-1.03314,0.01548,0.00017,0.26459,0.72026,0.34692,-0.01797,-0.015,-0.01173,-0.00158,-0.02408,-0.00139,-0.02232,-0.01216,-0.02433,-0.00212,0.12649,-0.01956,0.27149,-0.01723,-0.01413,0.0,-0.05,16.865,0
1599,183.0,14546,1.34,0.35,0.0321,0.00379,-0.0044,-1.03513,0.01582,0.00017,0.2647,0.90991,0.42017,-0.01428,-0.01656,-0.00788,-0.00061,-0.02553,-0.00187,-0.02594,-0.01433,-0.02905,-0.00047,0.15,-0.01643,0.32724,-0.02016,-0.01654,0.0,0.0,20.0,0
1600,184.7,14225,1.38,0.35,0.03191,0.00044,-0.00409,-1.03107,0.01489,0.00017,0.26458,0.36242,0.16743,-0.01339,-0.01229,-0.00989,-0.00414,-0.01429,-0.00344,-0.01415,-0.00669,-0.01338,-0.00464,0.0627,-0.01499,0.12852,-0.00971,-0.01117,0.0,-0.2,8.36,0
1601,186.4,14500,1.34,0.35,0.03267,0.00032,-0.0091,-1.04537,0.01503,0.00017,0.26404,0.90224,0.40414,-0.01547,-0.01908,-0.01076,-0.00129,-0.02707,-0.00287,-0.02946,-0.0157,-0.03,-0.00158,0.15,-0.02262,0.32508,-0.01715,-0.01947,0.0,0.0,20.0,0
1602,188.1,14463,1.35,0.35,0.03274,0.0003,-0.00859,-1.0683,0.01504,0.00011,0.26349,0.86468,0.41441,-0.02722,-0.0167,-0.01353,-0.00179,-0.03362,-0.00558,-0.02898,-0.01304,-0.03023,-0.00079,0.15,-0.02725,0.32598,-0.01607,-0.02205,0.0,0.0,20.0,0
1603,189.8,14914,1.3,0.34,0.03258,0.00031,-0.00856,-1.08792,0.01199,0.00017,0.26306,,,,,,,,,,,,,,,,,,,,,0
1604,191.6,13426,1.47,0.36,0.02457,0.24347,-0.00894,-1.10137,0.01688,0.00011,0.26307,0.86231,0.39843,-0.01312,-0.01633,-0.00883,-0.00102,-0.02574,-0.00119,-0.02102,-0.01307,-0.02816,-0.00083,0.15,-0.02729,0.3177,-0.02824,-0.01053,0.0,0.0,20.0,0
1605,193.3,14205,1.36,0.37,0.02503,0.08324,-0.00964,-1.09227,0.01558,8e-05,0.2633,0.66976,0.3181,-0.01655,-0.01574,-0.00865,-0.0025,-0.02027,-0.00241,-0.01865,-0.01045,-0.02184,-0.00222,0.11555,-0.01934,0.24921,-0.01852,-0.01102,-0.00967,-0.1,15.40667,0
1606,195.1,14176,1.38,0.35,0.02382,0.03005,-0.0061,-1.08294,0.01362,3e-05,0.26348,0.76624,0.35868,-0.01597,-0.01674,-0.01045,-0.00205,-0.02195,-0.00134,-0.02103,-0.01213,-0.02433,-0.00183,0.12971,-0.01937,0.27892,-0.02097,-0.01198,-0.03683,-0.06121,17.29529,0
1607,196.9,13556,1.43,0.38,0.02469,0.00639,-0.00747,-1.07543,0.01388,5e-05,0.26369,0.71806,0.3411,-0.01634,-0.01626,-0.01053,-0.00225,-0.02175,-0.00176,-0.02107,-0.01183,-0.02353,-0.00166,0.12399,-0.01862,0.26619,-0.0198,-0.01238,-0.02679,-0.07594,16.53193,0
1608,198.6,14083,1.39,0.35,0.02953,0.00262,-0.00548,-1.06903,0.01085,5e-05,0.26373,0.76934,0.36586,-0.01615,-0.01602,-0.01056,-0.00177,-0.02263,-0.00116,-0.02077,-0.01219,-0.02465,-0.00161,0.13204,-0.01969,0.28237,-0.02201,-0.01131,-0.03736,-0.05741,17.60593,0
1609,200.4,13617,1.43,0.38,0.03134,0.00187,-0.00611,-1.06685,0.0121,0.00011,0.2638,0.68654,0.33396,-0.02245,-0.01631,-0.01222,-0.00238,-0.02217,-0.00135,-0.02006,-0.01148,-0.02335,-0.00209,0.12245,-0.02019,0.2617,-0.01858,-0.01274,-0.00952,-0.1,16.32667,0
1610,202.4,12307,1.6,0.39,0.03158,0.00049,-0.00728,-1.06662,0.01378,8e-05,0.26366,0.73833,0.35048,-0.01622,-0.01596,-0.01136,-0.00175,-0.02372,-0.0015,-0.02035,-0.01225,-0.02422,-0.00193,0.12942,-0.01865,0.27367,-0.01776,-0.01185,0.0,-0.08,17.256,0
1611,204.2,13580,1.44,0.37,0.03248,0.00039,-0.00685,-1.07799,0.01176,0.00011,0.26323,,,,,,,,,,,,,,,,,,,,,0
1612,206.1,13276,1.49,0.36,0.03261,0.00043,-0.00828,-1.09834,0.01299,0.00017,0.26267,,,,,,,,,,,,,,,,,,,,,0
1613,207.9,13416,1.49,0.34,0.03262,0.00031,-0.00798,-1.12576,0.01649,8e-05,0.26203,,,,,,,,,,,,,,,,,,,,,0
1614,209.8,13026,1.53,0.36,0.02942,0.09044,-0.00588,-1.13817,0.01362,8e-05,0.26209,,,,,,,,,,,,,,,,,,,,,0
1615,211.7,13311,1.48,0.37,0.02684,0.07614,-0.00784,-1.12981,0.01413,5e-05,0.26231,,,,,,,,,,,,,,,,,,,,,0
1616,213.5,13277,1.45,0.4,0.02866,0.01865,-0.00603,-1.12113,0.01438,5e-05,0.2625,0.73993,0.3495,-0.01405,-0.01589,-0.01021,-0.0021,-0.02152,-0.00143,-0.02038,-0.01142,-0.02371,-0.00105,0.12639,-0.01662,0.26957,-0.01967,-0.01237,-0.05667,-0.07778,16.85167,0
1617,215.4,13045,1.49,0.39,0.02887,0.01259,-0.00583,-1.11513,0.01519,1e-05,0.26258,0.73682,0.34721,-0.0137,-0.01589,-0.00971,-0.00192,-0.02209,-0.00168,-0.0209,-0.01193,-0.0235,-0.00155,0.12549,-0.01654,0.26991,-0.02014,-0.0123,-0.01372,-0.07222,16.73213,0
1618,217.1,14199,1.4,0.33,0.03025,0.00151,-0.00599,-1.11356,0.00972,8e-05,0.26257,0.68148,0.32186,-0.01642,-0.01494,-0.01025,-0.00235,-0.02046,-0.00154,-0.0194,-0.01104,-0.02218,-0.0016,0.1168,-0.01731,0.24745,-0.01915,-0.01275,-0.0116,-0.08529,15.57382,0
1619,218.8,14687,1.34,0.34,0.03147,0.00484,-0.00451,-1.11181,0.01337,8e-05,0.26271,0.65326,0.31238,-0.02853,-0.01516,-0.01258,-0.00339,-0.02137,-0.00243,-0.01891,-0.01078,-0.02201,-0.00132,0.11499,-0.01699,0.24113,-0.0195,-0.0129,-0.04261,-0.125,15.3325,0
1620,220.5,14428,1.35,0.35,0.03208,0.00046,-0.00674,-1.10704,0.01294,0.00017,0.26261,0.90521,0.41658,-0.01419,-0.01552,-0.00675,-0.00153,-0.0231,-0.00098,-0.02213,-0.01389,-0.02806,-0.00013,0.15,-0.01744,0.32526,-0.02365,-0.01146,-0.18829,0.0,20.0,0
1621,222.3,13896,1.36,0.41,0.03257,0.00037,-0.00566,-1.11906,0.01241,0.00011,0.26229,,,,,,,,,,,,,,,,,,,,,0
1622,224.1,13420,1.47,0.36,0.03253,0.00036,-0.00761,-1.13744,0.01264,0.00011,0.26186,0.03263,0.02863,-0.0317,-0.00603,-0.01082,-0.00334,-0.00337,-0.00163,-0.00341,-0.00132,-0.00268,-0.00399,0.01245,-0.00468,0.02016,-0.00347,-0.00234,-0.05681,-0.2,1.66,0
1623,226.1,12335,1.58,0.41,0.03267,0.00033,-0.0074,-1.15961,0.0129,0.00017,0.26129,,,,,,,,,,,,,,,,,,,,,0
1624,228.0,13196,1.5,0.36,0.03241,0.06095,-0.00713,-1.17467,0.01622,2e-05,0.26128,0.90354,0.41807,-0.01478,-0.0174,-0.00916,-0.00113,-0.0257,-0.00152,-0.0245,-0.01393,-0.02807,-0.00088,0.15,-0.02026,0.32421,-0.02309,-0.01437,-0.03329,0.0,20.0,0
1625,229.8,13565,1.44,0.38,0.02647,0.04394,-0.00846,-1.1672,0.0139,2e-05,0.2615,,,,,,,,,,,,,,,,,,,,,0
1626,231.6,13270,1.46,0.39,0.02966,0.01793,-0.00625,-1.15951,0.01272,3e-05,0.26165,0.5783,0.2719,-0.01333,-0.01552,-0.00945,-0.00239,-0.01958,-0.00238,-0.02001,-0.00973,-0.01998,-0.00085,0.10098,-0.01524,0.21802,-0.01132,-0.01439,0.0,-0.12,13.464,0
1627,233.4,14160,1.39,0.35,0.03024,0.00701,-0.00716,-1.15324,0.01304,5e-05,0.26179,0.59365,0.28462,-0.01466,-0.01345,-0.00987,-0.00238,-0.01842,-0.00153,-0.01716,-0.00931,-0.01945,-0.00119,0.103,-0.01406,0.2186,-0.01482,-0.01118,-0.04128,-0.11667,13.733,0
1628,235.2,13380,1.45,0.39,0.03117,0.00121,-0.0089,-1.14973,0.01282,0.00011,0.26171,0.59004,0.28106,-0.01285,-0.01409,-0.00938,-0.00216,-0.01868,-0.00192,-0.01883,-0.01008,-0.0197,-0.0009,0.10269,-0.01672,0.21986,-0.01308,-0.01283,-0.00754,-0.09524,13.69143,0
1629,237.1,13035,1.52,0.37,0.03167,0.00077,-0.00774,-1.15773,0.0156,0.00017,0.26138,0.58108,0.28238,-0.02207,-0.01289,-0.01033,-0.00209,-0.0196,-0.00171,-0.01833,-0.00991,-0.01938,-0.00144,0.102,-0.016,0.21676,-0.01484,-0.01043,-0.02602,-0.08,13.6,0
1630,238.9,13581,1.45,0.36,0.0323,0.00044,-0.00699,-1.17156,0.01624,0.00011,0.26107,0.89263,0.41395,-0.01927,-0.01717,-0.00872,-0.00109,-0.02686,-0.00221,-0.02971,-0.01561,-0.0292,-7e-05,0.15,-0.01936,0.32658,-0.01906,-0.01933,-0.05468,0.0,20.0,0
1631,240.7,13502,1.45,0.37,0.0328,0.00039,-0.01065,-1.18847,0.01523,0.00011,0.26061,,,,,,,,,,,,,,,,,,,,,0
1632,242.5,13411,1.45,0.38,0.03291,0.0003,-0.00701,-1.21133,0.0153,0.00017,0.25997,0.90386,0.42948,-0.01305,-0.01796,-0.00897,-0.00102,-0.02245,-0.00066,-0.02389,-0.01516,-0.0267,-0.00016,0.15,-0.01842,0.32706,-0.02505,-0.0104,0.0,0.0,20.0,0
1633,244.5,12587,1.58,0.38,0.03287,0.00028,-0.00401,-1.23214,0.01348,0.00011,0.2596,,,,,,,,,,,,,,,,,,,,,0
1634,246.3,13319,1.46,0.38,0.03264,0.00028,-0.00887,-1.25482,0.01564,0.00011,0.25897,,,,,,,,,,,,,,,,,,,,,0
1635,248.2,13511,1.45,0.37,0.02876,0.08461,-0.00685,-1.26684,0.01663,3e-05,0.25899,,,,,,,,,,,,,,,,,,,,,0
1636,250.0,13286,1.45,0.4,0.02838,0.04679,-0.0081,-1.25945,0.01459,5e-05,0.25917,0.9212,0.41694,-0.01608,-0.01594,-0.0109,-0.0005,-0.02841,-0.00167,-0.02728,-0.014,-0.02892,-0.00012,0.15,-0.01839,0.32877,-0.0147,-0.01797,0.0,0.0,20.0,0
1637,251.8,13951,1.42,0.34,0.02936,0.01643,-0.00752,-1.24988,0.01439,2e-05,0.25931,0.76461,0.3613,-0.01654,-0.01585,-0.00979,-0.00182,-0.02268,-0.00156,-0.02094,-0.01206,-0.02433,-0.00147,0.13019,-0.01934,0.28016,-0.02127,-0.01285,-0.00939,-0.05315,17.35844,0
1638,253.6,13547,1.45,0.36,0.03037,0.01074,-0.00745,-1.24409,0.01259,3e-05,0.25945,0.77081,0.36686,-0.01428,-0.01454,-0.00919,-0.00135,-0.02311,-0.00138,-0.02062,-0.0121,-0.02447,-0.0005,0.13192,-0.0176,0.2829,-0.02154,-0.01261,-0.01396,-0.03579,17.58926,0
1639,255.4,13237,1.49,0.37,0.03078,0.00326,-0.0068,-1.23424,0.01479,0.00011,0.2597,0.73931,0.35218,-0.01585,-0.016,-0.01021,-0.00199,-0.02319,-0.0018,-0.02215,-0.0125,-0.02434,-0.0008,0.12853,-0.01762,0.27534,-0.01991,-0.01528,-0.0105,-0.07667,17.138,0
1640,257.3,13388,1.48,0.36,0.03157,0.00155,-0.00518,-1.22359,0.01336,0.00011,0.25979,0.77724,0.3603,-0.01606,-0.01661,-0.01127,-0.00205,-0.02386,-0.00233,-0.02351,-0.01339,-0.0254,-0.00098,0.13233,-0.0171,0.28306,-0.02001,-0.01698,0.0,-0.075,17.64375,0
1641,259.2,13016,1.45,0.44,0.03247,0.00037,-0.00596,-1.22647,0.01423,0.00011,0.25948,0.1715,0.08313,-0.00875,-0.00898,-0.00822,-0.00413,-0.00812,-0.00192,-0.00723,-0.00319,-0.00682,-0.00054,0.0342,-0.00868,0.06417,-0.00499,-0.00973,-0.01592,-0.2,4.56,0
1642,261.0,13763,1.44,0.35,0.03299,0.00039,-0.00707,-1.24074,0.01267,0.00017,0.25913,0.8943,0.42058,-0.01852,-0.0142,-0.01063,-0.00062,-0.02956,-0.00126,-0.02937,-0.01551,-0.02917,-0.00114,0.15,-0.02377,0.33084,-0.01358,-0.02182,0.0,0.0,20.0,0
1643,262.8,13417,1.47,0.36,0.03289,0.00031,-0.0068,-1.25999,0.01453,0.00017,0.25871,0.84087,0.40759,-0.01719,-0.0147,-0.01014,-0.00126,-0.02384,-0.0008,-0.01957,-0.01309,-0.02568,-0.00057,0.14415,-0.01446,0.30632,-0.02858,-0.00936,-0.03767,-0.05,19.22,0
1644,264.7,12906,1.55,0.36,0.0328,0.00031,-0.00837,-1.28245,0.01486,0.00026,0.25808,,,,,,,,,,,,,,,,,,,,,0
1645,266.6,13188,1.51,0.35,0.03096,0.39492,-0.00691,-1.3003,0.01413,8e-05,0.25803,,,,,,,,,,,,,,,,,,,,,0
1646,268.3,13908,1.39,0.38,0.02408,0.14522,-0.0049,-1.29498,0.01478,2e-05,0.25812,0.92327,0.40907,-0.01843,-0.01955,-0.0087,-0.00068,-0.02602,-0.00274,-0.03386,-0.01871,-0.03007,-0.0011,0.15,-0.01972,0.33174,-0.0151,-0.02086,0.0,0.0,20.0,0
1647,270.3,12513,1.56,0.4,0.02234,0.06024,-0.0092,-1.29002,0.01287,8e-05,0.25831,0.66915,0.31941,-0.016,-0.01608,-0.00986,-0.00255,-0.02055,-0.00142,-0.01949,-0.01078,-0.02154,-0.0015,0.11561,-0.01843,0.24932,-0.01863,-0.01139,-0.0023,-0.10182,15.41518,0
1648,272.2,12878,1.54,0.37,0.01924,0.01922,-0.00901,-1.27896,0.01568,3e-05,0.25851,0.71109,0.33812,-0.01464,-0.01484,-0.01001,-0.00203,-0.02131,-0.00137,-0.01939,-0.01117,-0.02245,-0.00098,0.12188,-0.01648,0.26168,-0.02062,-0.01166,-0.02882,-0.08217,16.25006,0
1649,273.9,14205,1.4,0.33,0.02599,0.01462,-0.0073,-1.2697,0.01547,3e-05,0.25881,0.71017,0.33802,-0.01476,-0.01461,-0.01044,-0.00194,-0.02175,-0.00143,-0.01975,-0.01136,-0.02255,-0.00094,0.12231,-0.01555,0.26216,-0.02119,-0.01272,-0.02129,-0.08072,16.30848,0
1650,275.7,14053,1.4,0.35,0.03011,0.00839,-0.00604,-1.25592,0.01402,8e-05,0.25907,0.73858,0.35258,-0.01915,-0.01632,-0.01128,-0.00206,-0.0233,-0.00162,-0.02234,-0.01233,-0.02407,-0.00149,0.1292,-0.0196,0.27685,-0.02081,-0.01365,-0.02299,-0.06979,17.22656,0
1651,277.4,14002,1.4,0.36,0.03157,0.00337,-0.00558,-1.24194,0.01639,3e-05,0.25933,0.71427,0.3412,-0.01791,-0.01475,-0.01093,-0.00188,-0.02271,-0.00174,-0.02125,-0.01198,-0.02342,-0.00135,0.1259,-0.01801,0.27148,-0.02032,-0.01282,0.0,-0.07143,16.78714,0
1652,279.2,13630,1.44,0.36,0.03177,0.01097,-0.00484,-1.23445,0.01491,1e-05,0.25941,0.62818,0.30766,-0.02112,-0.0157,-0.01158,-0.00284,-0.02184,-0.00238,-0.02307,-0.01158,-0.02238,-0.00128,0.11437,-0.01723,0.24098,-0.0153,-0.02126,-0.03043,-0.11429,15.25,0
1653,281.1,13468,1.45,0.38,0.03252,0.00269,-0.00447,-1.23086,0.01014,5e-05,0.25949,0.45369,0.27442,-0.02109,-0.01245,-0.01821,-0.0034,-0.02214,-0.00106,-0.0229,-0.00966,-0.02119,-0.00098,0.10335,-0.01325,0.22212,-0.00657,-0.0204,0.0,-0.2,13.78,0
1654,283.0,12956,1.53,0.37,0.03238,0.0009,-0.00565,-1.22785,0.01273,0.00011,0.25948,0.02677,0.02239,-0.00134,-0.0037,-0.00505,-0.00298,-0.00332,-0.00099,-0.00328,-0.00171,-0.00298,-8e-05,0.0123,-0.00176,0.0198,-0.00213,-0.00428,0.0,-0.2,1.64,0
1655,284.9,12548,1.57,0.39,0.03253,0.00054,-0.00627,-1.23267,0.01228,0.00011,0.25923,,,,,,,,,,,,,,,,,,,,,0
1656,286.9,12621,1.58,0.36,0.02799,0.10276,-0.00879,-1.23916,0.01505,5e-05,0.25923,,,,,,,,,,,,,,,,,,,,,0
1657,288.8,12970,1.53,0.36,0.02796,0.04004,-0.00864,-1.23092,0.01618,3e-05,0.25949,0.78678,0.37829,-0.0156,-0.01673,-0.01079,-0.00208,-0.02403,-0.00141,-0.02193,-0.01195,-0.02489,-0.00093,0.13447,-0.01844,0.29372,-0.02018,-0.01364,0.0,-0.08,17.93,0
1658,290.6,13218,1.49,0.37,0.02883,0.01728,-0.00742,-1.22015,0.01416,2e-05,0.25971,0.7928,0.38047,-0.01729,-0.01616,-0.01031,-0.00216,-0.02343,-0.00129,-0.02055,-0.01201,-0.02461,-0.00097,0.1356,-0.01747,0.29211,-0.02498,-0.01131,-0.03419,-0.07407,18.07991,0
1659,292.5,13120,1.51,0.37,0.02946,0.00159,-0.00901,-1.21428,0.01048,8e-05,0.25977,0.72025,0.34063,-0.01397,-0.0153,-0.00927,-0.00198,-0.02185,-0.00157,-0.02041,-0.01141,-0.02262,-0.00126,0.12288,-0.01747,0.26456,-0.01985,-0.01218,-0.0163,-0.06704,16.38404,0
1660,294.5,12144,1.65,0.37,0.03144,0.00211,-0.00518,-1.21389,0.01565,0.00011,0.2598,0.85325,0.40324,-0.01457,-0.01702,-0.00966,-0.00144,-0.0256,-0.0012,-0.02322,-0.01292,-0.02638,-0.00057,0.14451,-0.01888,0.31421,-0.02357,-0.01457,-0.03946,-0.03333,19.268,0
1661,296.3,14138,1.39,0.35,0.03224,0.00101,-0.00629,-1.21206,0.0122,8e-05,0.25976,0.64614,0.32357,-0.0132,-0.01267,-0.01234,-0.00124,-0.02172,-0.00083,-0.01985,-0.01029,-0.02227,-0.00133,0.11555,-0.01467,0.2493,-0.01312,-0.01242,0.0,-0.06667,15.40667,0
1662,298.0,14258,1.37,0.35,0.03263,0.00047,-0.00625,-1.21948,0.0135,0.00017,0.25942,0.93204,0.43093,-0.01057,-0.01443,-0.00527,-0.00112,-0.02127,-0.00054,-0.02053,-0.01603,-0.02624,-8e-05,0.15,-0.01656,0.32076,-0.03368,-0.00855,-0.14603,0.0,20.0,0
1663,299.7,14455,1.37,0.33,0.03251,0.00041,-0.00731,-1.23693,0.01332,0.00017,0.25909,0.2779,0.14901,-0.01284,-0.00867,-0.01124,-0.00263,-0.00943,-0.00194,-0.00809,-0.00521,-0.00976,-0.00128,0.0561,-0.00952,0.10746,-0.0139,-0.00635,-0.16302,-0.2,7.48,0
1664,301.5,13721,1.42,0.37,0.03253,0.00045,-0.00721,-1.25265,0.01518,0.00011,0.25884,,,,,,,,,,,,,,,,,,,,,0
1665,303.3,13663,1.45,0.35,0.03255,0.0007,-0.00395,-1.26022,0.01385,0.00017,0.25865,,,,,,,,,,,,,,,,,,,,,0
1666,305.1,13225,1.48,0.37,0.03052,0.10978,-0.00727,-1.26275,0.0151,8e-05,0.2587,0.90564,0.4216,-0.01349,-0.01661,-0.00858,-0.00095,-0.02591,-0.00133,-0.0236,-0.0135,-0.0276,-0.00056,0.15,-0.01869,0.32611,-0.02444,-0.01395,-0.03097,0.0,20.0,0
1667,306.9,13515,1.46,0.35,0.02776,0.04822,-0.00557,-1.255,0.01995,1e-05,0.2588,,,,,,,,,,,,,,,,,,,,,0
1668,308.8,13038,1.53,0.36,0.02878,0.03762,-0.00684,-1.25062,0.01662,1e-05,0.25889,0.56167,0.26907,-0.01121,-0.01185,-0.00803,-0.00217,-0.01651,-0.00118,-0.01495,-0.00882,-0.01779,-0.00094,0.09677,-0.01345,0.20604,-0.01716,-0.00843,-0.02415,-0.11364,12.90273,0
1669,310.7,13287,1.51,0.34,0.02836,0.0059,-0.00606,-1.24542,0.01204,5e-05,0.25903,0.62187,0.29825,-0.01141,-0.01309,-0.009,-0.0021,-0.01849,-0.00133,-0.0162,-0.00958,-0.01976,-0.00118,0.10731,-0.0134,0.22876,-0.01979,-0.00954,-0.02133,-0.10222,14.30811,0
1670,312.4,14506,1.36,0.34,0.0297,0.00415,-0.00749,-1.23567,0.01457,0.00011,0.25932,0.58163,0.27925,-0.01306,-0.0127,-0.00883,-0.00193,-0.01843,-0.00144,-0.01636,-0.00916,-0.01903,-0.00109,0.10116,-0.01544,0.21592,-0.01587,-0.0106,-0.01185,-0.09861,13.48806,0
1671,314.2,13648,1.44,0.36,0.03203,0.00103,-0.00684,-1.22552,0.01366,0.00017,0.25926,0.52305,0.25106,-0.0124,-0.01311,-0.00955,-0.0028,-0.01723,-0.00132,-0.01444,-0.00912,-0.01734,-0.00133,0.09385,-0.01495,0.19368,-0.01696,-0.01106,0.0,-0.13333,12.51333,0
1672,316.0,13624,1.41,0.39,0.03261,0.00096,-0.00549,-1.23039,0.0131,0.00011,0.25908,0.87411,0.41577,-0.02028,-0.01879,-0.0071,-0.0012,-0.02526,-0.00124,-0.02903,-0.01476,-0.02801,-0.00075,0.15,-0.03157,0.33084,-0.02199,-0.01834,0.0,0.0,20.0,0
1673,317.9,12823,1.51,0.4,0.03279,0.00065,-0.00562,-1.23997,0.01322,0.00017,0.25887,,,,,,,,,,,,,,,,,,,,,0
1674,320.1,11258,1.75,0.43,0.03252,0.0031,-0.00334,-1.24647,0.01424,5e-05,0.25886,0.88076,0.43052,-0.01347,-0.01934,-0.00752,-0.00158,-0.02457,-0.00039,-0.02324,-0.01328,-0.02546,-0.00081,0.15,-0.02224,0.32688,-0.03276,-0.00685,0.0,0.0,20.0,0
1675,321.9,13479,1.49,0.33,0.03265,0.00112,-0.00506,-1.24548,0.01551,8e-05,0.25883,,,,,,,,,,,,,,,,,,,,,0
1676,323.6,14215,1.4,0.33,0.03284,0.00057,-0.00661,-1.25085,0.0127,8e-05,0.25862,0.19303,0.08094,-0.00387,-0.00725,-0.00674,-0.00264,-0.00762,-0.00233,-0.00453,-0.00264,-0.00684,-0.0006,0.03585,-0.0129,0.0666,-0.00446,-0.00439,0.0,-0.2,4.78,0
1677,325.3,14755,1.32,0.35,0.02721,0.10927,-0.00792,-1.25708,0.01361,3e-05,0.2586,,,,,,,,,,,,,,,,,,,,,0
1678,327.0,14751,1.32,0.34,0.02795,0.05268,-0.00901,-1.25123,0.01554,2e-05,0.25875,0.76945,0.36612,-0.0129,-0.01511,-0.00828,-0.00151,-0.02228,-0.00109,-0.01968,-0.01168,-0.02373,-0.00115,0.13055,-0.01541,0.28176,-0.02228,-0.01132,-0.0254,-0.0381,17.40714,0
1679,328.7,14519,1.36,0.34,0.02634,0.01321,-0.00719,-1.24342,0.01369,5e-05,0.25894,0.68317,0.32653,-0.01238,-0.01475,-0.00891,-0.00206,-0.02057,-0.00116,-0.01826,-0.01044,-0.02149,-0.00132,0.11745,-0.01661,0.25208,-0.02006,-0.01065,-0.02386,-0.08883,15.66002,0
1680,330.4,13802,1.42,0.36,0.03005,0.00825,-0.00538,-1.23327,0.01463,2e-05,0.25908,0.72646,0.34548,-0.01281,-0.01489,-0.00874,-0.00174,-0.02117,-0.00138,-0.01956,-0.01112,-0.02308,-0.00139,0.12374,-0.01557,0.2667,-0.02133,-0.01109,-0.02644,-0.07157,16.49853,0
1681,332.2,14189,1.38,0.35,0.03158,0.00115,-0.00681,-1.22968,0.01127,8e-05,0.25906,0.71953,0.3458,-0.01299,-0.01499,-0.00966,-0.00183,-0.02242,-0.00144,-0.01914,-0.01106,-0.02294,-0.00142,0.12473,-0.01827,0.26652,-0.02119,-0.01121,-0.04012,-0.08,16.631,0
1682,333.9,14180,1.37,0.37,0.03226,0.00068,-0.00636,-1.23223,0.01625,5e-05,0.25887,0.53227,0.25412,-0.0186,-0.01172,-0.00854,-0.00314,-0.01697,-0.00145,-0.01503,-0.00786,-0.01731,-0.00101,0.09278,-0.01325,0.19746,-0.01437,-0.00968,-0.03504,-0.1,12.37,0
1683,335.7,13788,1.41,0.37,0.03292,0.00038,-0.00875,-1.24037,0.00949,0.00011,0.25853,,,,,,,,,,,,,,,,,,,,,0
1684,337.4,14072,1.39,0.35,0.03261,0.00043,-0.00808,-1.26048,0.01392,0.00017,0.25794,0.90035,0.42781,-0.01213,-0.01617,-0.00709,-0.00091,-0.02382,-0.00076,-0.02111,-0.01334,-0.02744,-0.0002,0.15,-0.01198,0.32387,-0.02854,-0.0107,-0.03724,0.0,20.0,0
1685,339.2,13987,1.38,0.37,0.03274,0.00043,-0.00551,-1.28357,0.01461,0.00017,0.25756,0.89875,0.43469,-0.01212,-0.01578,-0.00974,-0.00035,-0.02843,-0.00185,-0.02238,-0.01239,-0.02924,-6e-05,0.15,-0.01534,0.3285,-0.01775,-0.01542,0.0,0.0,20.0,0
1686,340.9,14039,1.39,0.36,0.03304,0.00043,-0.00666,-1.29829,0.01566,0.00011,0.25728,,,,,,,,,,,,,,,,,,,,,0
1687,342.8,13016,1.53,0.36,0.02847,0.37741,-0.00711,-1.30484,0.0145,8e-05,0.25734,,,,,,,,,,,,,,,,,,,,,0
